DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
06-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,18.23,256.697,100.028,224.196,20.874,74.97206,%,32.5,87.184,2.728,401,"60,024","2,293",,production,OP
07-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,18.94,260.684,99.985,225.575,19.539,59.63114,%,35.11,83.267,6.111,428,"64,858","3,102",,production,OP
08-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.671,100.006,223.432,20.939,100,%,32.239,87.992,2.589,544,"80,802","3,615",,production,OP
09-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.926,100.024,223.536,21.103,100,%,32.39,88.304,2.529,574,"84,290","3,612",,production,OP
10-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,16.29,261.779,99.956,226,19.713,60.39449,%,35.779,84.243,6.273,294,"46,395","1,824",,production,OP
11-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.917,99.988,223.4,20.956,100,%,32.517,87.932,2.81,586,"85,785","3,625",,production,OP
12-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.133,100.004,223.677,20.912,100,%,32.456,86.281,2.734,585,"85,747","3,619",,production,OP
13-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.171,100.008,223.684,20.91,100,%,32.487,87.778,2.775,577,"85,017","3,649",,production,OP
14-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.281,100,223.787,20.826,97.91667,%,32.494,88.154,2.773,585,"85,832","3,632",,production,OP
15-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.424,100,223.931,20.95,100,%,32.492,88.27,2.802,578,"84,864","3,667",,production,OP
16-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.866,99.736,223.461,20.836,100,%,32.405,86.69,2.708,577,"85,260","3,668",,production,OP
17-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.676,100.009,224.209,20.888,100,%,32.467,87.461,2.758,584,"85,488","3,663",,production,OP
18-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.746,100.012,224.272,20.987,100,%,32.474,88.45,2.772,578,"85,146","3,669",,production,OP
19-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.841,100.014,224.43,21.099,100,%,32.411,88.43,2.732,579,"84,774","3,679",,production,OP
20-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.913,100.014,224.479,21.089,100,%,32.433,88.31,2.74,575,"84,199","3,676",,production,OP
21-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.307,100.019,224.315,21.101,100,%,31.993,88.407,2.811,575,"86,418","3,398",,production,OP
22-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.045,100.03,224.437,21.109,100,%,31.607,88.221,2.846,555,"76,972","3,081",,production,OP
23-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.261,100.03,224.69,20.98,100,%,31.571,86.118,2.781,581,"79,936","3,428",,production,OP
24-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.392,100.03,224.811,20.908,100,%,31.58,85.166,2.781,714,"98,914","3,956",,production,OP
25-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.345,100.03,224.707,21.055,100,%,31.638,88.241,2.792,590,"81,414","3,829",,production,OP
26-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.493,100.03,224.908,21.009,100,%,31.585,86.801,2.72,584,"80,844","3,806",,production,OP
27-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.616,100.02,224.947,21.106,100,%,31.669,88.252,2.761,585,"81,565","3,691",,production,OP
28-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.707,100.018,225.021,21.246,100,%,31.687,88.992,2.78,583,"80,823","3,671",,production,OP
29-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.812,100.018,225.163,21.132,100,%,31.649,88.555,2.761,555,"77,569","3,675",,production,OP
30-Apr-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.966,100.018,225.307,21.085,100,%,31.66,88.733,2.743,539,"75,420","3,676",,production,OP
01-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.111,100.018,225.472,21.08,100,%,31.639,88.504,2.736,533,"74,202","3,669",,production,OP
02-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.399,100.017,225.643,21.115,100,%,31.756,88.78,2.742,530,"74,002","3,651",,production,OP
03-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.39,100.022,225.771,21.233,100,%,31.619,88.86,2.73,529,"72,536","3,678",,production,OP
04-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.54,100.029,226.022,21.192,100,%,31.517,88.33,2.645,524,"72,839","3,681",,production,OP
05-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.712,100.032,226.226,21.117,100,%,31.486,87.826,2.6,544,"78,816","3,551",,production,OP
06-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.928,100.039,226.41,21.125,100,%,31.517,87.588,2.585,536,"77,445","3,556",,production,OP
07-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.96,100.033,226.778,21.266,100,%,32.182,88.476,2.512,534,"77,904","3,532",,production,OP
08-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,15.49,260.699,100.019,227.126,21.226,63.67934,%,33.573,88.182,2.863,263,"36,706","2,018",,production,OP
09-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,0,302.269,99.078,230.448,6.51,1.28494,%,71.82,14.754,42.67,0,0,0,,production,OP
10-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,14.01,272.112,99.924,232.38,17.292,24.50581,%,39.733,76.948,10.743,107,"5,929","1,486",,production,OP
11-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.478,99.977,226.651,20.922,93.83945,%,31.827,87.311,2.587,469,"67,117","3,233",,production,OP
12-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.484,99.926,225.994,21.077,100,%,31.49,88.223,2.247,479,"69,310","3,133",,production,OP
13-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.336,99.905,225.124,20.91,97.91667,%,31.212,87.865,2.085,481,"69,590","3,038",,production,OP
14-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,254.712,99.854,223.942,20.737,97.91667,%,30.77,87.964,2.095,487,"70,312","2,951",,production,OP
15-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,254.794,99.843,224.157,20.734,97.91667,%,30.637,87.211,2,456,"65,489","3,159",,production,OP
16-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.722,99.863,224.703,20.835,97.91667,%,31.019,87.401,1.998,450,"64,161","3,055",,production,OP
17-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.773,99.901,224.774,21.007,100,%,30.999,87.748,2.048,456,"64,088","3,087",,production,OP
18-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.486,99.927,224.918,20.945,97.91667,%,30.568,86.482,2.016,456,"64,071","3,178",,production,OP
19-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.659,99.938,225.03,21.064,97.91667,%,30.63,86.568,2.067,451,"62,599","3,195",,production,OP
20-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.822,99.952,225.148,21.118,100,%,30.674,87.535,2.101,454,"63,409","3,213",,production,OP
21-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,255.95,99.965,225.265,21.157,100,%,30.685,87.381,2.102,454,"64,152","3,212",,production,OP
22-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,256.512,100.002,225.642,21.347,100,%,30.87,87.796,2.228,459,"66,862","3,321",,production,OP
23-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.264,100.046,226.251,21.461,100,%,31.013,87.426,2.325,464,"67,492","3,510",,production,OP
24-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.939,100.08,226.718,21.886,100,%,31.221,89.008,2.516,468,"67,947","3,791",,production,OP
25-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.217,100.101,226.885,21.927,100,%,31.332,88.926,2.583,470,"66,212","3,807",,production,OP
26-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.414,100.11,226.992,21.879,97.91667,%,31.422,88.253,2.536,448,"65,655","3,216",,production,OP
27-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.503,100.119,226.981,21.918,100,%,31.522,88.845,2.568,449,"66,422","3,444",,production,OP
28-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,257.568,99.352,226.043,21.996,100,%,31.525,88.745,2.563,416,"61,206","3,585",,production,OP
29-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.734,100.125,227.18,22.092,100,%,31.555,89.183,2.577,418,"61,550","3,593",,production,OP
30-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,258.889,100.119,227.302,22.012,100,%,31.586,89.135,2.582,421,"62,143","3,626",,production,OP
31-May-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.013,100.119,227.417,21.967,100,%,31.597,89.115,2.678,429,"63,354","3,682",,production,OP
01-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.133,100.119,227.544,22.055,100,%,31.588,89.17,2.6,431,"63,769","3,712",,production,OP
02-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,22,265.382,100.051,229.578,20.979,72.32316,%,35.804,84.858,6.091,326,"48,358","2,547",,production,OP
03-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.452,100.103,227.711,21.822,96.17584,%,31.741,87.409,2.613,412,"60,352","3,614",,production,OP
04-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.469,100.092,227.866,21.921,99.18506,%,31.603,87.925,2.465,422,"62,197","3,702",,production,OP
05-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.602,100.093,227.947,22,99.13853,%,31.655,88.846,2.514,445,"65,409","3,707",,production,OP
06-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.669,100.083,228.026,22.076,99.1903,%,31.643,89.268,2.498,445,"64,413","3,703",,production,OP
07-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.744,100.076,228.135,22.053,99.26899,%,31.609,89.022,2.481,449,"64,827","3,705",,production,OP
08-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.796,100.069,228.264,21.958,100,%,31.532,88.111,2.411,452,"65,434","3,719",,production,OP
09-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.92,100.069,228.42,22.043,100,%,31.5,88.996,2.377,510,"74,629","3,746",,production,OP
10-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.003,100.069,228.52,21.942,100,%,31.483,88.2,2.351,451,"66,453","3,687",,production,OP
11-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.026,100.063,228.524,21.963,100,%,31.502,88.626,2.372,453,"66,007","3,560",,production,OP
12-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.037,100.06,228.486,22.048,100,%,31.551,89.373,2.417,452,"65,441","3,562",,production,OP
13-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.09,100.051,228.575,21.949,100,%,31.514,89.341,2.394,503,"73,914","3,655",,production,OP
14-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.123,100.048,228.64,21.852,100,%,31.483,89.199,2.364,495,"73,111","3,609",,production,OP
15-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.135,100.04,228.672,21.846,100,%,31.462,89.208,2.355,496,"73,238","3,609",,production,OP
16-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.144,100.039,228.7,21.783,100,%,31.444,89.151,2.343,501,"73,513","3,595",,production,OP
17-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.165,100.031,228.724,21.801,100,%,31.441,89.255,2.322,490,"72,189","3,583",,production,OP
18-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.187,100.028,228.757,21.809,100,%,31.43,89.297,2.327,487,"71,597","3,618",,production,OP
19-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.255,100.02,228.846,21.688,100,%,31.409,89.072,2.299,484,"71,567","3,755",,production,OP
20-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.334,100.018,228.926,21.724,100,%,31.409,89.209,2.29,482,"71,178","3,620",,production,OP
21-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.368,100.013,228.972,21.776,100,%,31.396,89.262,2.292,478,"70,389","3,577",,production,OP
22-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.457,100.009,229.05,21.759,100,%,31.407,89.278,2.299,474,"69,114","3,658",,production,OP
23-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.923,100.004,229.215,21.853,100,%,31.708,89.309,2.295,466,"68,562","3,633",,production,OP
24-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.597,100.009,229.173,21.781,100,%,31.424,89.279,2.328,441,"64,744","3,433",,production,OP
25-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.687,100.009,229.264,21.852,100,%,31.423,89.373,2.336,463,"68,310","3,449",,production,OP
26-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,16.5,174.793,66.574,138.442,19.605,51.0302,%,36.351,81.3,8.167,184,"27,524","1,384",,production,OP
27-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23.5,147.201,54.638,111.757,21.052,74.26816,%,35.443,87.023,5.758,297,"44,841","2,274",,production,OP
28-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.671,99.962,229.066,21.884,91.18342,%,31.606,89.18,2.54,395,"59,087","3,325",,production,OP
29-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.588,99.961,229.296,21.862,97.91667,%,31.292,89.129,2.234,432,"64,677","3,343",,production,OP
30-Jun-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.656,99.957,229.375,21.795,97.91667,%,31.281,89.141,2.212,443,"66,483","3,337",,production,OP
01-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.617,99.95,229.306,21.818,100,%,31.311,89.173,2.251,439,"65,717","3,321",,production,OP
02-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.68,99.95,229.391,21.855,100,%,31.288,88.665,2.217,439,"65,651","3,317",,production,OP
03-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.737,99.95,229.437,21.843,100,%,31.3,88.584,2.23,440,"65,605","3,322",,production,OP
04-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.79,99.953,229.575,21.732,100,%,31.215,87.801,2.149,436,"65,101","3,331",,production,OP
05-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.817,99.959,229.566,21.757,100,%,31.251,87.901,2.183,435,"64,782","3,344",,production,OP
06-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.875,99.961,229.553,21.936,100,%,31.323,88.836,2.244,435,"64,696","3,355",,production,OP
07-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.895,99.967,229.582,21.903,100,%,31.314,88.964,2.242,443,"66,018","3,298",,production,OP
08-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.927,99.968,229.58,22.008,100,%,31.348,89.403,2.274,445,"66,275","3,283",,production,OP
09-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.919,99.972,229.551,21.9,100,%,31.368,89.261,2.279,444,"66,216","3,281",,production,OP
10-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.691,99.974,229.382,21.945,100,%,31.31,89.087,2.255,451,"67,332","3,207",,production,OP
11-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.546,99.965,229.267,21.912,100,%,31.28,88.996,2.213,452,"67,060","3,816",,production,OP
12-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.247,99.952,229.058,21.834,100,%,31.189,88.863,2.132,444,"65,989","3,035",,production,OP
13-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.998,99.935,228.896,21.725,100,%,31.102,88.266,2.059,442,"65,643","3,005",,production,OP
14-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.853,99.923,228.739,21.764,100,%,31.114,89.307,2.074,436,"64,788","3,127",,production,OP
15-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.94,99.921,228.867,21.64,100,%,31.073,88.74,2.049,444,"65,731","3,129",,production,OP
16-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.855,99.929,228.82,21.603,100,%,31.035,88.456,2.026,441,"65,583","3,133",,production,OP
17-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,259.914,99.929,228.837,21.562,100,%,31.077,88.524,2.055,441,"65,441","3,125",,production,OP
18-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.024,99.929,228.891,21.75,100,%,31.133,89.333,2.105,438,"65,141","3,120",,production,OP
19-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.234,99.929,229.133,21.685,100,%,31.101,88.843,2.063,437,"65,306","3,119",,production,OP
20-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,23.08,263.87,99.897,230.118,21.135,84.31824,%,33.752,85.37,4.004,381,"58,802","2,478",,production,OP
21-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.728,99.925,229.319,21.593,93.47771,%,31.409,88.062,2.378,415,"62,112","2,957",,production,OP
22-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.518,99.92,229.28,21.816,100,%,31.237,89.296,2.194,446,"65,969","3,134",,production,OP
23-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.536,99.922,229.29,21.777,100,%,31.245,89.245,2.209,442,"66,427","3,098",,production,OP
24-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.608,99.925,229.352,21.887,100,%,31.256,89.519,2.211,448,"66,919","3,031",,production,OP
25-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.706,99.92,229.431,21.904,100,%,31.275,89.531,2.224,444,"66,265","3,035",,production,OP
26-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,261.192,99.913,229.558,21.954,100,%,31.634,89.578,2.176,442,"66,220","3,288",,production,OP
27-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,261.49,99.908,229.658,21.838,100,%,31.833,89.145,2.121,444,"66,173","3,407",,production,OP
28-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,261.518,99.908,229.621,21.836,100,%,31.897,89.481,2.145,441,"65,792","3,516",,production,OP
29-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,261.52,99.908,229.649,21.786,100,%,31.871,89.131,2.122,438,"65,320","3,501",,production,OP
30-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,261.001,99.918,229.586,21.715,100,%,31.415,88.722,2.167,419,"61,830","3,097",,production,OP
31-Jul-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.797,99.92,229.523,21.756,100,%,31.274,89.297,2.203,355,"53,007","3,555",,production,OP
01-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.845,99.92,229.607,21.779,100,%,31.237,89.224,2.17,358,"53,315","3,552",,production,OP
02-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.863,99.92,229.626,21.763,100,%,31.237,88.899,2.164,359,"53,296","3,552",,production,OP
03-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.659,99.911,229.505,21.687,100,%,31.154,88.623,2.095,358,"53,591","3,473",,production,OP
04-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.644,99.908,229.519,21.585,100,%,31.125,88.03,2.079,364,"53,847","3,418",,production,OP
05-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.692,99.904,229.469,21.755,100,%,31.223,89.378,2.152,351,"51,875","3,402",,production,OP
06-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.751,99.899,229.612,21.657,100,%,31.139,88.5,2.101,350,"52,008","3,390",,production,OP
07-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.757,99.899,229.574,21.673,97.91667,%,31.183,89.147,2.15,334,"49,638","3,386",,production,OP
08-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.785,99.899,229.598,21.756,97.91667,%,31.187,89.426,2.142,332,"49,355","3,424",,production,OP
09-Aug-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,260.849,99.891,229.722,21.472,100,%,31.128,87.68,2.068,331,"49,392","3,495",,production,OP
